,registry_id,fac_name,fac_lat,fac_long,fac_percent_minority,fac_pop_den,fac_days_last_inspection,fac_curr_compliance_status,fac_curr_snc_flg,tri_releases_transfers,fac_map_flg
12383,110009953808,DENYO MANUFACTURING CORP,37.632690000000004,-84.80159,18.078,544.74,20.0,No Violation,N,300.0,Y
12384,110009967125,PQ CORPORATION,39.088159999999995,-94.64753,69.546,2414.58,121.0,No Violation,N,5956259.0,Y
12386,110009969105,OLDCASTLE PRECAST,39.08016,-95.74345,15.57,690.37,1433.0,No Violation,N,0.0,Y
12387,110009969677,NATIONAL BEEF PACKING CO LLC,37.052611,-100.8995,66.42399999999999,734.84,382.0,No Violation,N,213037.0,Y
12388,110009971977,COLUMBIAN CHEMICALS,37.54357,-101.19378,16.26,4.37,717.0,No Violation,N,41805.0,Y
12390,110009973831,THYSSENKRUPP WAUPACA - PLANT 5,37.986835,-86.769568,3.0869999999999997,305.62,130.0,No Violation,N,4108254.0,Y
12392,110009989904,ELECTRO-MOTIVE DIESEL INC,41.79316,-87.84366,29.405,3789.85,219.0,In Violation,N,524.0,Y
12394,110010007982,VCNA PRAIRIE LLC - YARD 1033,41.833143,-87.697854,90.677,12699.99,1488.0,In Violation,N,0.0,Y
12395,110010017285,GE WATER & PROCESS TECHNOLOGIES,41.92107,-88.02492,41.778,3563.55,291.0,No Violation,N,1345.0,Y
12398,110010037717,MOBIL OIL GUAM INC (CABRAS ISLAND TERMINAL),13.464108,144.663331,0.0,0.0,72.0,In Violation,N,3533.0,Y
12400,110010051184,CEMEX WEST PALM BEACH,26.71984,-80.05649,60.318999999999996,3861.42,571.0,No Violation,N,0.0,Y
12401,110010051344,TARMAC COCOA,28.41048,-80.75717,26.61,1263.61,1454.0,No Violation,N,0.0,Y
12402,110010051415,FLORIDA ROCK INDUSTRIES INC -RIVERVIEW PLANT,27.882512,-82.36899,49.453,1581.67,556.0,No Violation,N,0.0,Y
12403,110010051601,TITAN FLORIDA-BUENA VISTA II RMC PLANT,25.79358,-80.19573000000001,87.802,12392.76,523.0,No Violation,N,0.0,Y
12404,110010051629,MANATEE READY MIX PLANT,27.52726,-82.54012,50.251999999999995,1982.63,906.0,No Violation,N,0.0,Y
12405,110010061333,KYOCERA AMERICA INC,32.82083,-117.14228,48.05,3684.53,524.0,No Violation,N,99.0,Y
12406,110010061716,CHERRY AEROSPACE,33.715942,-117.855347,86.67399999999999,9264.95,851.0,In Violation,N,9341.0,Y
12407,110010063563,SILVER BELL MINING LLC,32.391474,-111.49693400000001,66.667,0.1,482.0,No Violation,N,10572.0,Y
12408,110010102824,COASTAL FOREST PRODUCTS LLC,31.6728,-86.7136,62.336000000000006,65.58,368.0,No Violation,N,36560.0,Y
12409,110010103743,MAR-JAC POULTRY AL LLC,33.818056,-87.276111,25.769000000000002,347.37,1054.0,No Violation,N,255.0,Y
12411,110010106928,READY MIX USA LLC-TRINITY PLANT,34.621593,-87.07843199999999,25.348000000000003,136.36,2363.0,No Violation,N,0.0,Y
12412,110010107277,SHERMAN INDUSTRIES - MONTEVALLO PLANT,33.091893,-86.816375,30.103,249.91,2175.0,No Violation,N,0.0,Y
12413,110010107295,SHERMAN INDUSTRIES LLC - BIRMINGHAM CITY PLANT,33.505485,-86.81580699999999,64.15899999999999,2901.35,61.0,No Violation,N,0.0,Y
12414,110010107302,READY MIX USA LLC- DAPHNE PLANT,30.5986,-87.8675,19.885,625.09,1280.0,No Violation,N,0.0,Y
12415,110010107712,READY MIX USA LLC - RUSSELLVILLE PLANT,34.463093,-87.71334300000001,46.528,175.27,2504.0,No Violation,N,0.0,Y
12416,110010116070,INTERNATIONAL SHIP REPAIR & MARINE,27.955340000000003,-82.44031899999999,64.947,3599.54,39.0,No Violation,N,88802.0,Y
12418,110010125943,SHERMAN INDUSTRIES - TRUSSVILLE PLANT,33.647583000000004,-86.559753,8.158999999999999,329.65,423.0,No Violation,N,0.0,Y
12421,110010132533,MISSION VALLEY ROCK,37.574306,-121.883,35.397,30.58,423.0,No Violation,N,1.0,Y
12422,110010133462,MARATHON PETROLEUM COMPANY - FT LAUDERDALE SPANGLER,26.093917,-80.133444,39.666,3066.28,12.0,No Violation,N,3523.0,Y
12423,110010133569,MOTIVA PORT EVERGLADES SOUTH TERMINAL,26.089119,-80.129888,35.208,2866.6,11.0,No Violation,N,3552.0,Y
12424,110010150237,RESCO PRODUCTS INC.,40.599559,-79.760048,11.569,1609.0,262.0,No Violation,N,0.0,Y
12429,110010210805,SANDVIK MATERIALS TECHNOLOGY,41.526509999999995,-75.66060999999999,6.425,450.9,296.0,No Violation,N,1359648.0,Y
12430,110010259451,NEW CASTLE POWER PLANT,40.94446,-80.37394300000001,3.562,192.86,472.0,In Violation,Y,274863.0,Y
12431,110010261457,ACF INDUSTRIES LLC,41.023077,-76.852912,9.334,458.32,31.0,No Violation,N,1007.0,Y
12432,110010262571,DME YOUNGWOOD PLANT,40.23168,-79.576925,7.462000000000001,470.22,296.0,No Violation,N,97714.0,Y
12433,110010264828,FLEXSYS MONONGAHELA PLT,40.184166999999995,-79.934167,7.442,629.85,844.0,No Violation,N,73329.0,Y
12434,110010267237,CARPENTER TECHNOLOGY CORP,40.361105,-75.936838,58.167,4205.23,95.0,In Violation,Y,5190263.0,Y
12435,110010267861,OWENS-BROCKWAY GLASS CONTAINER INC PLANT 19,41.166288,-78.78904399999999,2.53,159.15,234.0,No Violation,N,392.0,Y
12436,110010272800,REAXIS INC,40.385774,-80.26606899999999,3.99,301.15,151.0,No Violation,N,545.0,Y
12437,110010274096,LANGELOTH METALLURGICAL CO,40.36477,-80.40235,4.666,188.5,46.0,No Violation,N,25125.0,Y
12438,110010279073,MILLER CENTRIFUGAL CASTING CO,40.318509999999996,-80.210567,4.059,326.78,816.0,No Violation,N,73663.0,Y
12439,110010282728,LUTRON ELECTRONICS,40.5268,-75.60932,17.297,1043.85,627.0,No Violation,N,0.0,Y
12441,110010283987,METZELER AUTOMOTIVE PROFILE SYSTEMS NORTH CAROLINA INCORPORATED,36.326570000000004,-79.64808000000001,46.475,507.52,1249.0,No Violation,N,7996.0,Y
12442,110010283996,CLARK EQUIPMENT DBA DOOSAN INFRACORE CONSTRUCTION EQUIPMENT,35.81353,-80.86667,39.376,868.23,1692.0,No Violation,N,24054.0,Y
12443,110010288116,CMP ANODIZING CORP,42.01634,-87.96667,37.234,2439.53,2222.0,No Violation,N,87.0,Y
12446,110010289035,ACUITY BRANDS LIGHTING,40.03228,-86.88155,11.491,634.53,831.0,No Violation,N,25677.0,Y
12447,110010290434,TAYLOR FORGE ENGINEERED SYSTEMS INC,38.57595,-94.88068,7.523,248.66,388.0,No Violation,N,15.0,Y
12449,110010291727,ATLAS ROOFING CORPORATION,39.89609,-104.96276,40.277,4832.27,871.0,In Violation,N,2.0,Y
12451,110010292815,LAIRD TECHNOLOGIES,38.761738,-90.459826,19.508,1504.81,1615.0,No Violation,N,28697.0,Y
12452,110010293761,FUTURE FOAM INC,35.926111,-80.02305600000001,49.446999999999996,1167.61,7235.0,No Violation,N,759.0,Y
12453,110010294350,RUST-OLEUM CORPORATION,40.535292,-74.54091899999999,42.342,1990.67,307.0,No Violation,N,4464.0,Y
12456,110010302083,SPECTRUM CUBIC INC,42.95507,-85.66869,47.746,5044.23,740.0,No Violation,N,49792.0,Y
12459,110010302975,HARRISON STEEL CASTINGS CO,40.285194,-87.260667,3.1239999999999997,210.59,256.0,No Violation,N,27293.0,Y
12460,110010306365,WOODCREST MANUFACTURING INC,40.7648,-86.0678,8.095,499.36,362.0,No Violation,N,18318.0,Y
12461,110010306784,MICHIGAN SEAMLESS TUBE LLC,42.45783,-83.65889,5.837999999999999,909.5,741.0,No Violation,N,160361.0,Y
12463,110010307854,IIMAK,43.02721,-78.80935,16.035999999999998,2241.57,425.0,No Violation,N,133917.0,Y
12464,110010307890,ESTEE LAUDER INC,40.78063,-73.41066,27.008000000000003,1634.1,2113.0,In Violation,N,11547.0,Y
12465,110010310270,PLEIGER PLASTICS,40.197877000000005,-80.253772,12.637,1202.97,7047.0,No Violation,N,6885.0,Y
12468,110010324835,PPG ARCHITECTURAL COATINGS,38.15463,-85.75304,33.228,2097.02,590.0,No Violation,N,4149.0,Y
12472,110010337698,TIMES MICROWAVE SYSTEMS,41.460378999999996,-72.831233,14.321,1460.15,4533.0,No Violation,N,60300.0,Y
12473,110010337910,VEYANCE TECHNOLOGIES INC,40.973690000000005,-91.58269,16.732,334.37,1444.0,No Violation,N,18119.0,Y
12474,110010344154,TYSON FARMS INC,32.388866,-90.883579,86.806,266.83,3560.0,No Violation,N,19077.0,Y
12475,110010350208,FLINT HILLS RESOURCES PINE BEND LLC WEST FARGO,46.882605,-96.899837,11.104000000000001,1092.28,1159.0,No Violation,N,736.0,Y
12476,110010357210,YAMADA NA INC,39.81955,-83.64891,2.158,81.31,2377.0,No Violation,N,68765.0,Y
12477,110010358184,DUREZ CORP,40.620914,-83.622568,3.983,312.27,19.0,In Violation,N,260442.0,Y
12479,110010367021,MIDWEST MANUFACTURING INC DBA DAKOTA PANEL,44.041264,-103.18943,19.167,988.07,402.0,No Violation,N,2221.0,Y
12480,110010367334,POET RESEARCH CENTER INC.,43.1468,-97.7264,3.373,32.85,768.0,No Violation,N,5685.0,Y
12481,110010368333,YOUNG TOUCHSTONE SUBSIDE. OF WABTEC COR,35.69865,-88.38365,13.159,211.51,94.0,No Violation,N,146981.0,Y
12484,110010375959,GREENFIELD INDUSTRIES INC,34.69359,-82.8795,16.383,690.22,1207.0,No Violation,N,1.0,Y
12485,110010378661,FREEPORT-MCMORAN BAGDAD INC,34.568490000000004,-113.17551999999999,28.088,73.95,286.0,In Violation,N,4627961.0,Y
12487,110010380097,MEADWESTVACO COATED BOARD LLC,32.177396,-85.025501,37.356,13.62,172.0,No Violation,N,2738491.0,Y
12488,110010380694,ARICHEM LLC,31.5915,-85.7189,19.032,42.44,318.0,In Violation,N,100205.0,Y
12489,110010385252,AYM INC,41.0111,-92.8099,3.65,152.31,4919.0,No Violation,N,12901.0,Y
12490,110010385528,MAUI ELECTRIC CO LTD MAALAEA GENERATING STATION,20.801363000000002,-156.49268999999998,57.166000000000004,182.53,486.0,In Violation,N,87671.0,Y
12491,110010392869,HARSCO METALS - GALLATIN,38.758952,-84.995838,6.77,34.4,2854.0,No Violation,N,183.0,Y
12493,110010415915,MOLINOS DE PUERTO RICO,18.435556,-66.112222,98.62700000000001,5479.91,7061.0,No Violation,N,0.0,Y
12494,110010420749,CONOCOPHILLIPS CO LA JUNTA TERMINAL,37.991838,-103.496585,51.494,197.99,235.0,No Violation,N,1724.0,Y
12496,110010433977,GOWANUS GENERATING STATION,40.666139,-74.005,58.287,42125.63,101.0,No Violation,N,34.0,Y
12497,110010440870,SPS TECHNOLOGIES LLC,40.101753,-75.138908,46.792,4784.52,130.0,No Violation,N,650578.0,Y
12498,110010443494,KINGSFORD MANUFACTURING CO,39.077596,-79.693395,1.7619999999999998,93.99,93.0,In Violation,N,669.0,Y
12499,110010448827,BROOKS FOOD GROUP INC,34.9826,-80.50017,68.354,598.42,1195.0,No Violation,N,12047.0,Y
12500,110010448836,EASTERN MINERALS INC,36.271015999999996,-78.40556600000001,55.568999999999996,265.93,132.0,No Violation,N,750.0,Y
12501,110010453641,MOUSER CUSTOM CABINETRY,37.7423,-85.8927,20.042,712.4,199.0,No Violation,N,33219.0,Y
12502,110010455854,US ARMY NATIONAL GUARD CAMP ATTERBURY,39.3556,-86.0391,20.19,37.58,8325.0,No Violation,N,96364.0,Y
12503,110010457399,ROHM & HAAS ELECTRONIC MATERIALS CMP INC  B2 B3 B8,39.649563,-75.733307,36.596,2675.85,460.0,No Violation,N,1315827.0,Y
12505,110010471630,JB RADIATOR SPECIALITIES INC,38.50241,-121.39416000000001,77.604,3616.01,1083.0,In Violation,Y,66062.0,Y
12506,110010473433,EXXONMOBIL OIL CORP ATWOOD TERMINAL,33.860795,-117.83776499999999,53.365,5391.17,409.0,No Violation,N,2259.0,Y
12508,110010507344,M L KAPP GENERATING STATION,41.80768,-90.23411999999999,8.335,656.77,317.0,In Violation,N,9210.0,Y
12509,110010507399,JOHN DEERE DUBUQUE WORKS,42.565346999999996,-90.68885999999999,4.313,436.57,144.0,In Violation,N,14458.0,Y
12510,110010507406,MANILDRA MILLING CO,40.59698,-95.66495,7.65,51.42,1139.0,In Violation,N,967.0,Y
12511,110010507488,CARGILL INC-CEDAR RAPIDS,41.9694,-91.64615,15.007,2048.86,369.0,In Violation,N,101419.0,Y
12512,110010507503,ADM CORN PROCESSING,41.928594,-91.687203,13.905999999999999,969.75,370.0,In Violation,Y,2921979.0,Y
12513,110010507709,BRIDGESTONE AMERICAS - FIRESTONE AGRICULTURAL TIRE,41.64499,-93.62136,37.009,1837.5,285.0,In Violation,Y,89314.0,Y
12514,110010507852,JOHN DEERE OTTUMWA WORKS,41.0025,-92.40971,16.112000000000002,880.85,153.0,No Violation,N,18116.0,Y
12516,110010534261,TOLEDO REFINING CO,41.6328,-83.5019,33.744,2476.84,473.0,In Violation,Y,1021521.0,Y
12517,110010552366,BAILEY-PARKS URETHANE INC,35.12305,-90.05592,83.868,2606.54,1581.0,No Violation,N,20679.0,Y
12519,110010559546,AUGUSTA NEWSPRINT CO LLC,33.33376,-81.95222,41.754,195.32,72.0,No Violation,N,489306.0,Y
12520,110010569553,SOUTHEASTERN TIMBER PRODUCTS LLC,33.301111,-89.207583,36.513000000000005,84.24,1648.0,No Violation,N,78.0,Y
12521,110010575635,DUPONT JOHNSONVILLE PLANT,36.043056,-87.981667,5.455,111.87,103.0,In Violation,Y,9894282.0,Y
12522,110010576769,GLOBAL COATINGS INC.,40.35518,-111.74377,13.356,2205.05,241.0,No Violation,N,8115.0,Y
12523,110010596408,NEW MARKET POULTRY LLC,38.647152,-78.67038000000001,10.603,137.75,530.0,No Violation,N,36200.0,Y
12525,110010624495,INDUSTRIAL GALVANIZERS TAMPA,27.9725,-82.34193,51.523,1721.35,1465.0,No Violation,N,52003.0,Y
12526,110010627919,VANDENBERG AFB,34.733000000000004,-120.53299999999999,40.233000000000004,116.68,95.0,In Violation,N,2061.0,Y
12527,110010653257,UOP-SHREVEPORT PLANT,32.615140000000004,-93.92517,9.871,190.14,370.0,No Violation,N,672537.0,Y
12528,110010659714,STANLEY MECHANICS TOOLS,32.916636,-96.905374,68.258,2557.58,3196.0,No Violation,N,7286.0,Y
12529,110010680370,NIPPON PAPER INDUSTRIES,48.13519,-123.46570700000001,13.424000000000001,1430.84,250.0,In Violation,N,303768.0,Y
12531,110010684036,ALLEGHENY LUDLUM CORP,40.254334,-80.226249,8.847000000000001,817.4,66.0,No Violation,N,1141.0,Y
12532,110010707912,SIEMENS HEALTHCARE DIAGNOSTICS,42.14976,-71.20135,14.985,1721.34,1102.0,No Violation,N,10765.0,Y
12533,110010707930,COLT'S MANUFACTURING COMPANY,41.737547,-72.72070699999999,56.965,5363.16,691.0,No Violation,N,31730.0,Y
12535,110010719918,CLASSIC CULTURED MARBLE INC,26.798152,-80.092433,54.235,2993.67,7270.0,No Violation,N,2655.0,Y
12537,110010751230,VEOLIA ES TECHNICAL SOLUTIONS LLC,39.875890000000005,-104.88287,47.641000000000005,963.86,222.0,No Violation,N,613559.0,Y
12538,110010753773,HP HOOD LLC,43.08023,-75.64883,5.735,572.77,1194.0,In Violation,N,229670.0,Y
12539,110010772501,FIBERGLAS FABRICATORS INC,44.3817,-93.73857,19.768,108.5,299.0,No Violation,N,20264.0,Y
12540,110010777926,CATERPILLAR INC. - NLR,34.755778,-92.157111,65.806,320.18,96.0,No Violation,N,24522.0,Y
12541,110010786630,HUBER ENGINEERED WOODS,46.665557,-67.906918,4.14,40.18,20.0,No Violation,N,30806.0,Y
12542,110010797218,EASTON TECHNICAL PRODUCTS,40.782740000000004,-112.01146999999999,41.176,0.62,1292.0,No Violation,N,130269.0,Y
12545,110010819070,GOLDEN TRIANGLE ENERGY LLC,40.18925,-95.36789,1.385,12.72,100.0,In Violation,Y,10592.0,Y
12547,110010828845,MEMINGER METAL FINISHING INC,41.65569,-90.57005,5.545,271.77,481.0,No Violation,N,334.0,Y
12548,110010828854,SNAP-ON TOOLS MANUFACTURING CO,43.082428,-94.206715,3.358,221.93,1391.0,No Violation,N,21757.0,Y
12549,110010829078,SIOUXLAND ENERGY & LIVESTOCK COOP,43.08446,-96.23038000000001,28.594,89.2,1248.0,In Violation,N,18985.0,Y
12550,110010829675,MIDWEST PRINTED CIRCUIT SERVICES INC.,42.379907,-88.085637,41.045,2947.44,234.0,No Violation,N,65750.0,Y
12551,110010856341,CROWN BEVERAGE PACKAGING,44.023655,-107.96396899999999,17.768,243.6,620.0,No Violation,N,249487.0,Y
12552,110010858214,U.S. ARMY CAMP DAWSON,39.443632,-79.676158,2.765,138.3,1839.0,In Violation,N,4722.0,Y
12555,110010884481,MULLINS CHEESE INC,44.7178,-89.68299999999999,3.0239999999999996,83.51,243.0,In Violation,Y,1335827.0,Y
12557,110010891366,ITO INDUSTRIES INC,42.555473,-88.046287,7.294,240.63,3607.0,No Violation,N,449.0,Y
12558,110010900604,PERDUE FOODS MOUNT VERNON PLANT,48.433056,-122.33,38.681999999999995,1579.63,2659.0,In Violation,N,8.0,Y
12559,110010911834,PIKE INDUSTRIES WATERFORD SAND & GRAVEL,44.37492,-71.95161,2.14,32.12,59.0,No Violation,N,8.0,Y
12560,110010917213,GEORGIA PACIFIC  WOOD PRODUCTS  LLC  EMPORIA PLYWOOD,36.693746000000004,-77.52591600000001,69.578,317.4,290.0,No Violation,N,21207.0,Y
12561,110010922270,TIMKENSTEEL CORP,29.9306,-95.37576,92.345,2384.89,1096.0,No Violation,N,970805.0,Y
12563,110010952380,AGROPUR,44.579444,-97.21055600000001,6.279,27.05,388.0,No Violation,N,887.0,Y
12565,110010958213,PENN-UNION CORP,41.877457,-80.121826,6.843999999999999,344.76,199.0,No Violation,N,37069.0,Y
12566,110010960497,GE THERMOMETRICS INC,41.45835,-78.55848,1.797,317.53,192.0,No Violation,N,257.0,Y
12568,110010967276,TB WOOD'S INC,39.93882,-77.65005,22.034000000000002,1137.37,173.0,No Violation,N,0.0,Y
12569,110010970235,WPS WESTWOOD GENERATION LLC,40.6175,-76.4542,1.0590000000000002,40.55,19.0,No Violation,N,904441.0,Y
12570,110010975695,TYSON FOODS NEW HOLLAND COMPLEX,40.090833,-76.086667,8.812000000000001,478.28,243.0,In Violation,N,136086.0,Y
12571,110010979753,DAIRY FARMERS OF AMERICA INC,41.118889,-80.36027800000001,2.439,214.77,475.0,No Violation,N,297077.0,Y
12572,110010981330,REPUBLIC ENVIRONMENTAL SYSTEMS PENNSYLVANIA LLC,40.293392,-75.284012,22.511,1533.01,54.0,In Violation,N,30324.0,Y
12573,110010983864,WEST PENN OIL CO.INC.130130,41.874165999999995,-79.155277,3.219,469.74,943.0,No Violation,N,3335.0,Y
12574,110010986497,FIRESTONE BUILDING PRODUCTS,40.2458,-79.5703,6.487,715.29,271.0,No Violation,N,14.0,Y
12575,110010986647,MOLDED FIBER GLASS / UNION CITY,41.897040000000004,-79.85151,2.815,166.99,38.0,No Violation,N,40248.0,Y
12576,110010987833,CLARION BOARDS INC MDF PLANT,41.233101,-79.41674,7.189,308.48,48.0,No Violation,N,19626.0,Y
12577,110010989109,SCHOTT NORTH AMERICA,41.347238,-75.749015,4.795,1329.33,87.0,No Violation,N,118334.0,Y
12578,110010989172,CUSTOM ENGINEERING CO,42.12834,-80.02319,27.505,3045.19,591.0,No Violation,N,20502.0,Y
12579,110010989181,MEADVILLE FORGING CO,41.679658,-80.166614,7.6370000000000005,446.73,345.0,No Violation,N,81896.0,Y
12580,110010989261,ERIE BRONZE & ALUMINUM,42.058954,-80.211771,4.497,856.71,787.0,No Violation,N,23032.0,Y
12581,110010989305,CORRY FORGE,41.92185,-79.6328,2.763,305.21,811.0,No Violation,N,448155.0,Y
12582,110010989779,TATE ACCESS FLOORS INC.,39.889192,-76.592442,7.178,967.66,339.0,No Violation,N,607224.0,Y
12584,110010990776,METALLURGICAL PRODUCTS CO,39.971579999999996,-75.59416,17.137,2272.07,348.0,No Violation,N,42144.0,Y
12585,110010992729,MERCK SHARP & DOHME CORP.,40.215297,-75.300085,21.151,2199.36,40.0,No Violation,N,35.0,Y
12586,110011031052,WESTERN REFINING SOUTHWEST INC-GALLUP REFINERY,35.489048,-108.43110700000001,65.854,13.12,138.0,In Violation,N,209347.0,Y
12587,110011042200,CARGILL INC WET CORN MILLING - WAHPETON,46.3504,-96.641386,2.128,3.35,96.0,No Violation,N,111377.0,Y
12588,110011046518,EDWARDS WOOD PRODUCTS INC.,34.759733000000004,-79.40503299999999,73.529,150.83,150.0,No Violation,N,3.0,Y
12589,110011048428,JUPITER SULPHUR LLC,45.777707,-108.488463,18.614,1558.58,803.0,No Violation,N,91089.0,Y
12590,110011073435,NISSAN NA INC CANTON MS,32.571490000000004,-90.069299,72.789,185.32,592.0,No Violation,N,651820.0,Y
12591,110011074498,MMC MATERIALS INC,31.303055999999998,-89.319889,57.394,1538.38,1286.0,No Violation,N,0.0,Y
12596,110011085084,CERRO FLOW PRODUCTS LLC,39.160641,-91.914108,14.839,435.08,164.0,No Violation,N,6635.0,Y
12601,110011087876,THE PROCTER & GAMBLE PAPER PRODUCTS CO,37.48357,-89.50747700000001,3.468,19.81,543.0,In Violation,Y,0.0,Y
12602,110011093173,FARMLAND FOODS INC,40.220167,-93.119472,42.573,94.18,745.0,In Violation,Y,323140.0,Y
12606,110011105106,GATES CORP,36.72787,-90.41583,15.784,495.34,738.0,No Violation,N,27780.0,Y
12607,110011105231,MISSOURI PLATING CO,39.09711,-94.50102,63.353,2401.96,226.0,No Violation,N,6867.0,Y
12608,110011105240,MARATHON ELECTRIC,37.640361999999996,-92.655861,7.126,384.62,1137.0,In Violation,N,37298.0,Y
12609,110011105259,JOHNSON CONTROLS,39.7355,-94.84085,16.482,1630.73,1208.0,No Violation,N,6331296.0,Y
12610,110011105366,CERRO FLOW PRODUCTS LLC,39.695809999999994,-92.05295,2.22,70.41,360.0,No Violation,N,12.0,Y
12614,110011125246,HONEYWELL INTERNATIONAL - BOYNE CITY MI,45.21898,-85.015,5.267,218.4,1235.0,No Violation,N,98.0,Y
12615,110011125264,LIGHT METALS CORP,42.9065,-85.73305,28.302,2667.25,2601.0,No Violation,N,1022.0,Y
12616,110011125415,ALMOND PRODUCTS INC,43.08075,-86.15595,5.377000000000001,752.63,405.0,In Violation,Y,2992.0,Y
12618,110011137402,ONYX SPECIALTY PAPERS INC - WILLOW MILL,42.27531,-73.28449,9.168,149.63,465.0,No Violation,N,38293.0,Y
12619,110011142566,ENTERPRISE PRODUCTS OPERATINGLLC,30.480556,-91.20277800000001,81.171,1056.0,321.0,No Violation,N,33337.0,Y
12620,110011149373,DOLPHIN SERVICES LLC,29.54405,-90.68954000000001,42.675,504.29,737.0,No Violation,N,10520.0,Y
12622,110011241815,BAYER ANIMAL HEALTH LLC,39.01312,-94.73425999999999,22.070999999999998,2553.51,159.0,No Violation,N,22182.0,Y
12623,110011247695,FLINT HILLS INDUSTRIES DBA HILLSBORO IND,38.359037,-97.187612,6.89,114.39,167.0,No Violation,N,9376.0,Y
12624,110011247711,FULLER INDUSTRIES LLC,38.358056,-98.850833,9.015,138.63,237.0,No Violation,N,3035.0,Y
12625,110011247720,GREAT BEND INDUSTRIES,38.346885,-98.849859,9.894,121.79,818.0,In Violation,N,0.0,Y
12626,110011247953,CLARK MANUFACTURING INC.,37.28454,-97.39425,13.949000000000002,300.62,1146.0,No Violation,N,0.0,Y
12627,110011247971,PEERLESS PRODUCTS INC,37.81043,-94.70538,10.267000000000001,325.75,305.0,No Violation,N,95727.0,Y
12628,110011247999,LANDOLL CORP,39.849340000000005,-96.63471,4.723,126.03,376.0,No Violation,N,13485.0,Y
12629,110011248006,INDUSTRIAL CHROME INC DBA ICI MANUFACTURING,39.066,-95.66197,40.033,1767.25,429.0,No Violation,N,23800.0,Y
12633,110011266003,AHLSTROM FILTRATION LLC,39.55535,-89.28065,4.065,471.2,200.0,In Violation,N,395820.0,Y
12634,110011268458,GROVE PLATING COMPANY INC.,42.197003,-88.218662,10.95,1188.82,3483.0,No Violation,N,3966.0,Y
12635,110011268699,ELECTRONIC INTERCONNECT CORP.,42.008237,-87.940069,42.541000000000004,2475.72,1332.0,No Violation,N,21122.0,Y
12636,110011268760,MICRO INDUSTRIES INC,41.78164,-89.69274,23.375999999999998,1112.13,4119.0,No Violation,N,26210.0,Y
12637,110011272960,ADVANCED HEAT TREAT CORP.,42.54696,-92.39475999999999,11.812999999999999,528.54,137.0,No Violation,N,15978.0,Y
12638,110011273022,AG PROCESSING INC,42.669167,-93.904444,10.245,134.9,235.0,In Violation,Y,201335.0,Y
12639,110011273068,OSI INDUSTRIES LLC,41.330556,-95.386667,5.316,61.64,115.0,In Violation,N,750.0,Y
12640,110011274325,EATON CORP,42.840340000000005,-93.60293,12.068,94.99,354.0,No Violation,N,291525.0,Y
